"","CRC11_PT4_712","CRC11_PT4_736","CRC11_PT1_457","CRC11_LN1_320","CRC11_PT1_435","CRC11_PT4_714","CRC11_PT4_741","CRC11_LN1_388","CRC11_PT1_453","CRC11_LN1_321","CRC11_PT4_747","CRC11_PT1_467","CRC11_PT1_447","CRC11_LN1_363","CRC11_PT3_794","CRC11_LN1_301","CRC11_PT4_701","CRC11_PT1_449","CRC11_PT1_438","CRC11_PT1_452","CRC11_LN1_342","CRC11_LN1_344","CRC11_LN1_323","CRC11_LN1_375","CRC11_PT4_724","CRC11_PT2_525","CRC11_LN1_337","CRC11_LN1_350","CRC11_PT3_795","CRC11_PT3_770","CRC11_PT1_461","CRC11_PT3_757","CRC11_LN1_387","CRC11_PT1_459","CRC11_PT4_744","CRC11_LN1_347","CRC11_PT1_536","CRC11_PT3_776","CRC11_PT4_716","CRC11_PT4_746","CRC11_PT4_748","CRC11_PT1_441","CRC11_PT3_789","CRC11_PT4_721","CRC11_PT1_454","CRC11_PT4_720","CRC11_PT3_781","CRC11_LN1_302","CRC11_PT1_468","CRC11_LN1_326","CRC11_PT3_762","CRC11_PT1_428","CRC11_LN1_303","CRC11_PT1_455","CRC11_PT3_779","CRC11_PT4_742","CRC11_PT4_740","CRC11_LN1_327","CRC11_PT1_429","CRC11_PT3_755","CRC11_LN1_378","CRC11_PT4_731","CRC11_PT1_430","CRC11_LN1_360","CRC11_PT4_715","CRC11_PT3_769","CRC11_PT3_772","CRC11_PT3_749","CRC11_PT1_427","CRC11_PT2_485","CRC11_PT4_703","CRC11_PT4_727","CRC11_LN1_362","CRC11_PT3_796","CRC11_PT1_444","CRC11_PT1_542","CRC11_PT1_445","CRC11_LN1_324","CRC11_PT3_778","CRC11_LN1_348","CRC11_PT3_774","CRC11_PT1_537","CRC11_PT3_785","CRC11_LN1_308","CRC11_PT3_786","CRC11_PT1_464","CRC11_PT1_465","CRC11_LN1_351","CRC11_LN1_339","CRC11_PT3_756","CRC11_PT1_535","CRC11_LN1_383","CRC11_PT1_426","CRC11_PT4_739","CRC11_PT3_766","CRC11_PT1_437","CRC11_LN1_319","CRC11_LN1_359","CRC11_PT1_469","CRC11_LN1_304","CRC11_PT3_759","CRC11_PT4_725","CRC11_PT4_713","CRC11_LN1_343","CRC11_PT1_540","CRC11_PT3_787","CRC11_PT1_470","CRC11_PT3_791","CRC11_LN1_346","CRC11_PT2_508","CRC11_PT1_456","CRC11_PT4_710","CRC11_PT4_708","CRC11_PT4_730","CRC11_PT4_718","CRC11_PT3_758","CRC11_PT3_788","CRC11_PT1_533","CRC11_LN1_325","CRC11_LN1_314","CRC11_PT1_434","CRC11_PT4_726","CRC11_PT4_735","CRC11_PT1_431","CRC11_LN1_310","CRC11_PT1_442","CRC11_LN1_336","CRC11_LN1_340","CRC11_LN1_332","CRC11_LN1_370","CRC11_PT1_446","CRC11_LN1_361","CRC11_LN1_315","CRC11_LN1_386","CRC11_PT1_466","CRC11_LN1_333","CRC11_LN1_329","CRC11_PT1_450","CRC11_LN1_358","CRC11_PT4_733","CRC11_PT1_433","CRC11_PT4_737","CRC11_PT1_425","CRC11_LN1_318","CRC11_LN1_384","CRC11_LN1_385","CRC11_LN1_334","CRC11_LN1_381","CRC11_PT1_534","CRC11_PT3_752","CRC11_PT4_702","CRC11_PT3_790","CRC11_PT1_440","CRC11_LN1_364","CRC11_PT4_707","CRC11_PT1_463","CRC11_PT4_717","CRC11_LN1_369","CRC11_PT4_709","CRC11_LN1_330","CRC11_LN1_373","CRC11_PT4_723","CRC11_PT4_745","CRC11_PT2_504","CRC11_LN1_338","CRC11_PT3_764","CRC11_PT4_711","CRC11_PT1_443","CRC11_LN1_345","CRC11_PT1_448","CRC11_LN1_357","CRC11_PT3_760","CRC11_LN1_355","CRC11_PT4_722","CRC11_PT3_792","CRC11_LN1_372","CRC11_PT4_706","CRC11_PT2_496","CRC11_LN1_366","CRC11_LN1_377","CRC11_LN1_313","CRC11_PT1_458","CRC11_PT1_439","CRC11_PT3_773","CRC11_PT2_486","CRC11_LN1_316","CRC11_PT1_436","CRC11_PT1_451","CRC11_PT1_472","CRC11_LN1_335","CRC11_PT3_763","CRC11_PT4_704"
"ENSG00000100453",0,0,0,1.0223154196244,0.961528320113603,0,1.89573898390166,1.34841482241606,1.28691300007725,0.956318974808068,0,0.770144893935551,1.33360690063854,0.10013037557405,0,0,0,1.26025958827742,0,0.0574146557999374,2.1890385115929,0,0,1.10827298015451,0.847159662604047,2.21853627596079,0.070956772591021,0,0,0.876002761119794,0.500176765579081,0,0.327699105802541,0.467593063143816,1.28402965454816,0,0.0558915800483681,0.572904080819384,0,0.689371655875685,0,0.915511440989386,0.598304489521728,0.514090019332319,0.69637132159755,0.800266712451757,0,0,0.595255612260862,0,0.230057421104204,0.816195318614668,0,0,0.34073538379328,0.313834144596945,0,0.121116691268036,0,1.36867259181726,0.642432444363419,2.08825942993534,0.100405293016162,0,0.322080315324046,0,0.223720499910241,0.408366303966803,1.88710448420333,0,0,0,0.813760700865343,1.07934877139289,0,0.589067963040111,1.36908776520636,0.162481879141337,0.899147292923849,0,0,1.77942851472281,0.528889613497021,0,0.8011203471884,0,0.275698798582433,0,0,0.444022963810304,1.54059656561885,0.250578505733211,1.39464901164246,0,0.709363504839418,1.53825761744116,1.40272242087464,0.466973359755903,0.165391215239193,0,1.31550839842578,0,2.4647677725906,0.463387330552997,0.363186155079677,1.0538867669524,0.760780498999997,0.515552193760124,0,1.7559778453508,0.313568176157663,1.62885528647335,0,0,0,0,0.034495178321613,0.0575695203030559,1.38422504337336,0,0,0.925393000063068,0,0.373635744560649,1.09396497276205,0,0,0.105348788569394,0,0.743829564619076,0,1.87152160740794,0.0577502987345298,0,0,0.165070516391843,0,0.392183934329632,0.0452755482318692,0.642049404806143,0,0.0918545959713454,0.55624037411779,0,0.802420976989924,1.47449869689157,0,1.22520707803506,0.657315222709486,1.20211187472423,0.37756445735861,0.329225459844241,0,0,0,1.76820951004115,1.18127545852067,0.573696468134817,0,1.33909461829934,0.917310302675103,0.965606609591191,1.42159851854573,0.155006434005109,1.54551349809629,2.22850034787674,0.247157207783471,0.161330874165143,0,0.818821604463333,0.0778228216825773,0,1.75001720372005,0.550117217261888,1.04091373572,0.356429700930535,0,2.06098881610013,0,0.362246002391109,1.50928294796253,0.606372912094698,0,0,0,0.174175284011176,0,0,0,0.0809869647528311,2.15018158770746,0
"ENSG00000238062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458225177880945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527092042454453,0,0,0,0.904877745997465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307253129919365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000136490",0,0.330981655442701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242160173252371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318024875388081,0,0,0,0,0.489155837242791,0,0.45947897603319,0,0,0,0,0,1.62784358030204,0.642432444363419,0,0,0,0,0,0,0,0,0,0,0,0.288956782077923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184673957886865,0,0,0,0,0,0,0.0469964370874612,0,0,0,0,0,0,0,0.0807721932356155,0.434089517469275,0,0,0.858587204571064,0,0,0,0,0,0,0,0,0.0342503923182708,0,0,0.918686344230519,0,0,0,0,0.0577502987345298,0,0,0,0,0,0.419405140097755,0.0575469197553368,0,0,0,0,0,0,0,0,0,0,0.484522016015096,0,0,0.772373130715244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198163034889021,0,0,0,0,0,0,0,0
"ENSG00000178951",0,0,1.01680051578452,0.74916384178884,0.20902315001661,0.806561984366823,0,0.319931531025486,0.484318395589392,0.0352396453346997,0,0.191383286160517,1.39390185490285,0.0568606920853524,0.430447520918796,0,0,0.122631791025214,0.161976164015239,0.231125584713546,1.53438054819979,0.307630993394457,0,0.363326969095051,0,0,0.304110108213877,0,0,0,0,0,0.172279929041636,0,0.693917713007359,0.133835357821506,0,0,0,0.689371655875685,0.834624791954192,1.01077437151925,0.207593869976667,0.514090019332319,0,0,0.46059470873089,0.0463530844444476,0.640398359799445,0,0,0,0,0,1.34595871280607,0.0799624768612479,0.299109734848431,0,0,0,0,0,0,0,0,0,0,0,0,2.46979812934851,0.478761183865488,0,0.548061039697172,0,0,0.36224429457033,0.31328215206412,0,0,1.21397434246239,0,0.307187777241231,0.183024657433625,0,0.121023432777803,0,0.498748639430677,0.679720474117983,0,0.750440410050047,0,0.45078060470882,0.144857245469216,0,0.937992431754288,0.21556065509701,0.421969452540943,0.523850728050925,0.62876460118967,0,0.130355178492555,0.972405195094865,0,0.832558373351407,0.40351631512072,0,0.150873371774097,0,0,0,0.820319201536801,0.535934313930148,0.741553042216441,0,0.290375913710208,0,0.161680987723645,0.259509840994839,0,0.982266213686635,0,0.287526205148083,0,0.638570671997653,0.263885151238566,0,0,0,0,0.1191131845075,0,0,0,0.168777849654736,0.343860220207018,0,1.22078324381396,0.058293665811508,0.217656272853054,0.259417498299696,0,0,1.02622000461146,0,0.242843489936323,0.42410112835637,0,0,0,0,0,0.122185533363865,0,0,0,0.122853260960787,0.877890071820099,0,0,0,0.540030436651845,0,0,0,0,0,0.746611648335684,0,0.616252591259207,0,0,0,0,0.466089889718965,0,0,0,0,0,0,0.139919645494843,0.143964095853126,1.16589527298503,0,1.75981618336345,1.30816336732662,0,0,0,0.0470780934893253,0,0
"ENSG00000196923",0,0.119498602536904,2.32013011967261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458225177880945,0,0,0,0,0,0,0,0.749186285733676,0,0,0,0.100932602218758,0,0,0,0,0,0,0,0,0,0,0.692497813669822,0,0.581096738287293,0,0,0,0,0,0,0,0,0.0580535937198454,0,0,0,0,0,0,0,0,0,1.04467110673357,0,0,0,0,0,0,0,0,0,0.185162117033763,0,0,0,0,0,0,0,0,0,0.258787760385005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199221412197176,0,0,0.0469964370874612,0.132801040235894,0,0,0,0.408641268406385,0,0,0,0,0,0,0,0.0678400104549011,0,0,0,0,0,0,0.638570671997653,0,0.342823839015164,0,0,0,0,0,0,0,0,0,0,0,0,0.217656272853054,0.0575469197553368,0.568783632295098,0,0,0,0.0466958946488355,0,0,0.528899747626837,0,0,0,0,0,0.100659297965238,0,0,0.447650599910714,0,0,0,0,0,0,0,0,0,0,0.429762649818056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000142669",3.55859420304373,3.0011667718337,2.71566706574149,1.68008446551677,2.58497659803607,3.66102568177892,1.70683639830687,2.48823539498994,2.83666061853351,3.08206562664632,2.56431375452909,2.54761237618752,2.89190720813389,2.82051842977144,2.2853702699145,3.63728650827866,2.88449283339335,2.56791779514348,3.44367405519109,2.78057481541624,1.59370825382588,2.42388939029901,2.53786712177596,2.41311260953301,3.20150665264655,0.702991676282192,2.77342330047021,1.13496060734969,0.860606254935046,2.74377370162784,2.59364467012863,1.2590224293294,2.04399178914768,2.09284078842756,2.38402617429172,2.13518037770486,2.76484676409504,2.73752482503463,3.43271142870889,3.2318774611637,3.28553831168998,3.07837437013185,2.68105888459845,3.02564307042715,2.07786133944726,1.77771600378798,1.41113002137364,1.98274229942228,2.30341021008192,2.4035478111715,2.83955954559903,2.44542824228903,3.15844471044529,2.50797460528019,3.32609855081403,0.861885129337108,2.76041027182327,1.60066752486028,2.59849346100622,1.50663089218613,2.71295499485775,2.40109996282284,3.17517646871729,2.5020747055845,1.83427030480937,3.08709409474141,2.2657646295851,0.408366303966803,3.00556094921205,2.46979812934851,2.1216943428503,2.11531959033928,2.33070877159271,2.15013588869357,2.84267116841442,2.45465164747096,1.61650978212496,2.38691815515759,2.33260230194323,2.3482614882927,2.71866007114123,2.21646291807059,3.3810527317702,3.59700064796061,2.22538846580959,1.39084549978076,3.60904450093742,1.21051398499571,1.10691176090474,2.4537603116318,2.24712440822771,2.57552820981971,2.42477713182918,2.75592411643945,2.77567949378548,2.41909709889119,2.98523998503594,2.545646635623,2.52658385885687,2.76934633869367,2.6211418722763,3.12537919534422,2.59952311067412,2.5438694572669,2.89601730549963,2.50340724759311,2.54449456519351,2.90723041907332,3.55018365081339,1.7559778453508,2.15631332028928,2.94330563735793,3.00715874573272,3.3322480081962,2.65883809999686,2.58225962044925,2.79058882643666,2.65511262839349,2.39866611920839,2.33561856301191,2.15926029267059,2.32089117534261,2.95013713943004,1.78071737132775,2.97822945684205,2.16325286881807,3.21462246443861,3.34914094432148,2.21330395277301,2.44028279846754,3.4518342402849,2.66058530927654,1.94655166802029,2.09911382133302,3.13991806560481,3.53371499230018,2.24687843914441,2.13903918757357,2.70875858693819,3.34771352923143,2.13081921765597,2.28634114770524,2.69232082054863,4.38091220138295,2.33655634744534,2.80940167711401,2.94725072255847,2.4966217246681,2.25774938523359,2.59695471966915,2.20614696042235,2.28138944258278,3.75914438900948,3.15940842980126,3.36882110495291,1.93068272220822,2.50712401867452,2.70835021399299,1.85992610566522,2.46683867867246,2.11925491041525,2.64068659106749,2.9331785465403,2.36806314719492,2.46717294176221,0.42072909789199,2.69915384082297,2.81320634984886,2.59040078693136,1.88700362314879,2.04943708396105,2.98544378350589,2.15155284872118,1.11863144434011,2.43661961221916,3.73785548546699,2.24614185278074,2.37040590719392,2.02160585302719,2.39950545945828,2.82913314544444,2.67627500116275,2.56304347904596,1.51318748161012,0,2.58834388672432,2.33715631006279,2.55713997852662,2.52594896679751,2.61223012743064,2.64991607498324,1.98549212748235
"ENSG00000181773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830788868951564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451335425502432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000184988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63134463180828,0,0.0469964370874612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131785943510388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322917299315115,0,0,0,0,0.35498273889012,0,0,0,0,0
"ENSG00000167468",0.93231913470293,1.07793081583535,0.158312875515652,1.37776782710181,1.88039856288521,0.806561984366823,0.693754359580938,1.62928741368835,1.4089922277428,1.47512552401362,1.31531273209422,2.45745600126391,0.965955592672144,1.10670896100132,1.76097748648347,1.63268568316032,1.89183051055253,1.20494183122688,1.19672552879213,1.97312825830478,0.695204096349204,1.26565270414859,1.99537189695266,2.25943270691221,1.77420138813344,0.702991676282192,0.493049620059535,1.56808771237895,1.42848877796613,1.77669277094126,1.56114513410896,1.47221193008036,1.00332862580465,0.747656587748792,0.959204817284774,0.0691549977566228,2.43198346314855,1.61796613574614,2.08372000596612,0,1.34368078338547,1.44592566278518,1.24376017939174,1.77917891700602,1.83845223483217,0.402239736927651,1.11817223092261,2.1269727391636,1.64386650149818,1.86053108938409,0,1.4242388525971,0.969925174657987,1.19684712187975,1.1085315072148,2.33673370934219,1.58549790199994,1.04711310624134,1.73479720100913,0.458294764950274,1.95594047420029,1.11619054025446,0,1.88766002671624,0.880915817096521,0.669221908054368,2.38594283297154,1.38995913542971,2.03705872460527,0,0.801170408484261,2.28567853824956,1.96379729403212,1.34067736626239,2.05223645513058,1.20481192570958,2.33782147199108,0.162481879141337,2.24020301844675,1.25800919546195,2.08868067497287,1.96194323948878,1.35653139781669,0,0.978616342061716,2.73825850616402,0.955131516983046,0.333997925487812,0.407584408380146,1.96854828556348,1.97533068524112,0.611090775206231,2.01633667772972,0.865263202109303,1.56984323269639,1.15972957765837,2.6402473304115,1.47267785260452,0.980824007238639,1.59910120920755,1.84093917033543,1.96850688240116,1.31924873919346,1.00512833326134,1.97266686724151,2.2084770236178,1.83008955742329,1.7822002618538,2.81228565901479,2.7101711975666,2.56581754406948,2.01511306787098,1.16264638246348,1.00734638968937,1.34413266919641,0,1.63277397512117,1.65461891197041,1.5654275703568,2.25197834531674,1.80927347809406,1.39471425382793,1.49198309209284,1.98525334978855,2.06379752598341,2.11510655544089,1.64944682146178,0,1.99310666095192,1.59825953383704,1.57332673933493,1.11235641487729,1.67520325750448,1.25420569809099,2.22003244232543,0.422953804574406,1.79603310031848,1.56979518818233,2.12949054651843,1.91591915633902,2.8536974177276,1.46859719021642,2.56305582712424,2.07210955035803,1.8243252081684,1.6603103765287,2.06253768874741,1.84386516184347,2.12851841585881,1.41168136763529,0.955382594929327,1.69855189904437,3.56558527339182,0.870650474103855,0,0.825673392597035,2.3585585760568,2.03917006631262,0,0.112707554871874,1.07734818554776,1.77141067685349,2.025466633453,1.98615441364704,1.72193503523907,0,0.437660076292993,2.18885667421677,0,0.612597018154307,1.49704757852849,0,1.66333895067868,0.777423229213107,1.53978911977732,2.59410521639329,0.662848903473474,2.98750781466187,0,2.25021683077122,2.72191815220469,1.06258594589981,1.34277201736797,0.934391048697646,1.22713039317121,2.25029541960251,1.73622539537459,1.44523594508433,2.90060340098047,1.0062554121393,1.61967440462757,1.33261944687688
"ENSG00000081377",0,0,0,0,0,0,0,0,0,0.554614930797441,0,0.292536160095201,0,0.10013037557405,0,0,1.58861243858613,0,0,0.231125584713546,0,0,0,0,0,0,0,0,0.860606254935046,0,0.192605303485082,0,0,0.416007397034071,0,0,0,0.661381093606179,0,0.689371655875685,0,0,0,0,0,0,0.200739405928399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122591286297732,0,0,0,0,0,0,0,0,0,0,0,0,0.0884800902577644,0,0.202266528843893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144857245469216,0,0,0,0,0,0,0,0,0.972405195094865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034495178321613,0,0,0,0,0.122987904605316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388481933747017,0,0,0,0.140757897199749,0,0,0,0,0,0,0,0,0,0,0,1.50595068029311,0,0,0,0,0,0,0,0,0,0,0.42072909789199,0,0,0,0,0,0,0,0,0,0,0.130418879901923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408790251963299,0
"ENSG00000134882",1.14948010686257,0.983272585086526,1.2937689621464,1.74637814060318,0.381819105273691,0.442342194412859,0.0698776502758346,0.751094402494116,0.266705724658758,0.970009054740576,1.15567022543916,0,0.386404818697308,0.200760262402862,0.847227691103779,0.0674622175282166,0.624479401228829,0.32175268462736,0.764895801317813,0.878156008727708,0,0,0,0,0.847159662604047,0,0.894529573450432,0,0.51668759210462,0,0.779335496952972,0,0.327699105802541,0.708919227313136,0,0.0691549977566228,0.765309925137756,0.572904080819384,0.814765447078293,1.49819818257928,0,0,1.17493065817379,0,0.208127219155043,1.16828574759222,0.636166595871109,0,0.399104450599707,0,0.830018606385531,0.194152233002233,0.0580535937198454,0.767713106494663,0.796580387569072,0.0799624768612479,0.535871622017255,0,0,0,2.10809092272529,0.829381925782974,0.431672066754143,0.129345900800914,0.122769241326531,0,0.554326254124201,0,1.60914615810463,0,0.182950390862695,0.81540830245642,0,0.53380427171277,0.675160467410322,1.0356693748347,0.168859445532859,0,0,0.141127075250925,1.76973414832685,0.830535213182592,1.15865807129905,0,0.121023432777803,0.467978753216687,0,0,0,1.59183671521576,1.54059656561885,1.09243115194375,0,1.63677127259227,0,0.550257588614564,1.03866263153757,0,0.0805953081161336,0.0864100715349642,0.450141753676686,0,0.487842319006386,0.102796738293941,0.0462544946614131,0,0.813711586326441,0.199651776832473,0,0,0.163995548368836,0.367870461010856,1.57714948585071,1.20044017397782,1.64754206719108,2.12060693002207,0.938431275362402,1.12684774478548,0,0,0,0.722154024930381,0.453821677611135,0.373635744560649,0.479688997950724,0.647788158866164,0.132180487451951,0,0,0.551574946331791,0,0.638249345945784,0.915550657102581,0.304703749111968,0.497670583072962,0,0.920770072679271,0.709242644686014,0.904435597169298,0,0.175237670229828,0.655433447471162,0.55624037411779,0,1.0053524409552,0,0,0.698504265364107,0,1.12368543225597,0.809505971090203,0.993749187188706,0,0.491886671591229,1.01313385910276,0.851361896313627,0,0,2.71371681358481,1.2910575807461,0.540030436651845,0,0.784837055648633,0,2.00219279172615,0,0,0.815599601390867,0.105374962084642,0.612597018154307,0,0,0.670697976102644,0.550117217261888,0,0,0.130418879901923,0,0,0.278896172632789,0,0.6874362682867,0.817830559447928,1.60764425873326,0,1.17421566054609,0,0,0.699249712893464,1.3651559505391,0,0
"ENSG00000107021",0,0,0,0,0,0,0,0.0232912333754642,0,0,0,0,0,0,0,0,0,0,0.828305601682723,0,0,0,0,0,0,0,0.0242160173252371,0,0,0,0,0,0,0,0,0,1.08718709027301,0,0,0,0,0,0.0340216307065145,0,0,0,0,0.782121214776897,0.399104450599707,0,0.498761568112924,0,0,0,0,0.565944364009149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154879284281286,0,0,0,0,0,0,0,0,0.0236902401608756,0,0,0.0568319239670725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462544946614131,0,0,1.36589500958141,0,0,0,0,0,1.43287759956723,0,0,0,0,0,0.0463014587311067,0,0,0,0,0,0,0,0,0,0.1191131845075,0,0.412360783652562,0,0,0,0,0,0.113375547554749,0,0,0,0,0.639350176847447,0,0.0466958946488355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000108465",0,0,0.158312875515652,0,0.529109798766234,0,0,0.172706091453927,0,0.0352396453346997,0,0.0679462997342889,0,0.0568606920853524,0,0,0,0,0.63704403046223,0.32078354360083,0,0,0,1.80571750185995,0,0,0.267271495114561,0,0.200162050825785,0,0.192605303485082,0,0,0.353597645532715,0,0,0.424511784658171,0.384400229841836,0,0,2.20395501792646,0,0,0.289723568123203,0.66116503271058,0,0,0.143401910723349,0.399104450599707,0,0.771970038333063,0.61259850256989,0,0,0,0.213373511196703,0,0.121116691268036,0,0,0,0,0,0.6097706246718,0,0.494097114340095,1.24173906517528,1.50830049002401,0,0.935751184098762,0,0.246877141616919,0.498431365881577,0.724594372769381,0,0.0683984364590746,0,0,0.171059085564138,0,0,0.341845212997276,0,1.03714195133672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720347387554493,0,0.0673001461420554,0,1.42736869721518,1.06078659337152,1.03766744796077,0,0.24621174173833,0,0,0.997703882138267,0,0,0,0,0.109914601597375,0,0.274500579890719,0,0.0583395900099312,0.0463014587311067,0,0.466790354410108,0,0,0.0342503923182708,0,0,0,0.0789619048256672,0,0,0.568472954192316,0,0.168777849654736,0.902454709614401,0,0.151869865342214,0.392183934329632,0,0.304103852299482,0,0,0,0,0.438085985903006,0,1.15083889894195,1.14717414751135,0,0,0,0.507801170263522,0,0,1.40290037268427,0,0.877890071820099,0,0,0,0.79787742433015,0,0.14143697932779,0.781906139813148,0,0,0,0.308821300556709,0.0482089001623762,0,0.701819391199373,0,0,0,0,0,0,0,0,0.0983908517668186,0,0.143964095853126,0,0.844365704767531,0,0,0.35498273889012,0,0,0,0,0
"ENSG00000070778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462544946614131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583395900099312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750315403670517,0,0,0,0,0.058293665811508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122185533363865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000115255",0,0,0.879219383728262,0.74916384178884,0,0,0,0.276207993443847,0,0,0,0.23863364012928,0,0,0.238207767071649,0,0,0,0,0,0,1.62101894717563,1.13604936037921,0,0,0,0.0478594573782144,0,0,0,0,0,0,0,0,0,0,0,0.310901211035378,0,0,0,0.387275433690551,0,0,0,0,0,0,0,0.121629974337656,0,0,0,0,0,0.878070500124673,0,0,0,0,0.226152151040713,1.04467110673357,0,0,0,0,0,0,0,0.182950390862695,0.609801182460168,0.461410282162116,0,0,0,0,0,0,0,0,0.569361660386976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720716662789011,0.704340964630507,0,0,0,0,0,0,0,0,0.971820101084887,0,0,0,0,0,0,0,0,0.381169867034577,0.453821677611135,0,0.709854911987265,0,0,0.105348788569394,0,0,0,0,0,0,0,0,0,0,0.0885897038187503,0,0,0,0.140757897199749,0,0.438085985903006,0,0,0.562555893463236,0,0,0,1.85250524418626,0,0.955612814052407,0,0.0577192237256134,0,0,0,0,0.131785943510388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315539049250309,0,0.236653667853056,0,0,0.737824486362045,1.39582002202972,0.474655047069767,0,0,0,0,0,0,0,0,1.71495785639788,0
